Timestamp,Event,Event Data
6:03:50.132 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.132 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.132 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.132 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.132 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.133 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.133 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.133 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.133 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.133 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.133 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.133 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.134 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.134 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.134 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.135 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.135 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.135 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.135 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.135 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.136 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.136 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.136 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.136 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.136 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.137 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.137 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.137 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.137 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.137 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.138 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.149 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.150 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.150 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.150 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.150 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.150 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.151 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.151 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.151 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.151 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.152 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.152 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.152 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.152 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.153 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.153 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.153 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.153 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.153 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.153 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.154 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.154 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.154 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.154 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.154 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.154 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.154 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.154 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.155 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.155 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.155 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.155 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.155 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.156 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.156 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.156 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.156 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.157 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.157 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.157 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.157 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.157 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.157 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.158 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.158 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.158 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.158 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.158 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.159 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.159 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.159 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.159 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.159 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.160 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.160 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.160 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.160 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.160 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.161 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.161 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.161 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.161 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.161 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.161 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.162 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.162 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.162 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.162 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.163 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.163 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.163 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.163 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.163 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.163 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.164 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.164 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.164 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.164 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.164 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.164 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.164 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.164 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.166 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.166 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.166 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.166 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.166 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.166 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.167 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.167 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.167 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.167 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.168 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.168 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.168 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.168 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.168 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.168 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.169 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.169 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.169 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.169 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.169 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.170 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.170 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.170 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.170 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.170 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.171 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.171 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.171 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.171 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.171 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.172 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.172 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.172 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.172 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.172 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.173 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.173 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.173 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.173 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.173 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.173 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.174 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.174 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.174 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.174 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.174 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.175 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.175 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.175 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.175 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.175 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.175 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.175 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.175 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.176 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.176 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.176 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.176 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.176 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.177 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.177 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.177 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.177 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.177 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.177 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.178 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.178 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.178 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.178 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.178 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.179 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.179 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.179 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.179 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.179 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.180 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.180 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.180 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.180 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.181 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.181 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.181 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.181 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.182 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.182 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.182 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.182 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.182 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.183 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.183 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.183 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.183 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.183 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.184 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.184 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.184 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.184 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.184 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.184 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.184 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.184 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.184 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.186 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.186 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.186 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.186 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.186 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.187 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.187 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.187 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.187 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.188 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.188 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.188 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.188 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.188 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.189 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.189 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.189 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.189 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.189 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.190 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.190 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.190 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.190 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.190 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.190 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.190 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.190 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.192 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.192 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.192 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.192 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.192 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.192 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.193 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.193 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.193 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.193 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.193 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.194 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.194 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.194 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.194 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.194 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.195 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.195 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.195 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.195 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.195 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.195 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.196 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.196 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.196 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.196 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.196 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.196 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.196 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.196 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.197 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.197 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.197 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.197 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.197 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.198 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.198 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.198 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.198 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.198 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.199 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.199 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.199 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.199 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.199 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.199 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.200 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.200 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.201 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.201 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.201 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.201 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.201 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.202 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.202 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.202 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.202 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.202 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.203 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.203 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.203 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.203 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.203 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.203 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.204 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.204 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.204 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.204 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.204 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.204 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.205 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.205 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.205 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.205 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.206 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.206 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.206 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.206 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.206 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.206 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.207 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.207 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.207 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.207 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.207 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.208 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.208 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.208 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.208 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.208 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.209 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.209 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.209 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.209 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.209 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.210 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.210 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.210 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.210 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.210 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.211 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.211 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.211 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.211 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.211 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.212 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.212 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.212 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.212 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.212 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.213 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.213 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.213 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.213 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.213 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.213 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.214 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.214 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.214 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.214 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.214 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.214 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.215 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.215 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.215 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.215 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.215 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.216 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.216 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.216 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.216 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.216 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.216 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.216 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.216 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.218 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.218 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.218 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.218 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.218 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.219 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.219 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.219 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.219 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.219 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.221 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.222 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.222 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.222 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.222 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.223 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.223 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.223 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.223 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.224 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.224 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.224 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.225 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.225 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.225 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.225 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.225 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.226 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.226 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.226 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.226 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.226 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.227 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.227 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.227 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.227 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.227 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.228 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.228 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.228 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.228 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.228 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.228 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.229 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.229 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.229 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.229 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.230 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.230 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.230 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.230 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.230 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.231 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.231 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.231 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.231 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.231 PM 1/21/2025,Pilot Proved,67.226891
6:03:50.232 PM 1/21/2025,Forced Draft-Fan ON,True
6:03:50.232 PM 1/21/2025,Pilot Proved,67.226891
